model_name,predictions,pqs_modified,total_modified_files,parsed_files_reported_by_batfish,verification_state,verification_error,count_passed,count_partially_parsed,count_failed,count_unknown
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ip domain-name corp.net
ip ssh version 2
ip ssh server algorithm group none
ip ssh server key-type rsa
ip ssh server key 0
ip ssh server key 0 modulus 2048
ip ssh server key 0 usage client-auth
ip ssh server key 0 algorithm rsa
ip ssh server key 0 key-string
line vty 0 4
 transport input ssh
 transport output ssh
 login local
!
!
end
[/configs/router1.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip domain-name corp.net
ip ssh version 2
crypto key generate
!
end
[/configs/router3.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
line vty 0 4
 transport input ssh
 login local
!
!
end
[/configs/router2.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
line vty 0 4
 transport input ssh
 login local
!
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
no cdp run
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
no cdp run
!
end
[/configs/router2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
snmp-server community readonly RO
snmp-server host 10.0.23.1 version 2c readonly
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
snmp-server community readonly RO
snmp-server host 10.0.14.1 version 2c readonly
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
enable secret pass1
enable password pass1
enable secret pass1
line vty 0 4
 password pass1
 login
!
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
enable secret pass2
enable password pass2
enable secret pass2
line vty 0 4
 password pass2
 login
!
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
enable secret pass3
enable password pass3
enable secret pass3
line vty 0 4
 password pass3
 login
!
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
enable secret pass4
!
end
[/configs/router4.cfg]",0.5,4,4,VERIFIED,,0,4,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
logging 10.0.12.1
logging trap informational
logging facility local7
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
logging 10.0.12.1
logging trap informational
logging facility local7
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
logging 10.0.12.1
logging trap informational
logging facility local7
!
end
[/configs/router4.cfg]",1.0,3,3,VERIFIED,,3,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
ntp server 10.0.1.1
service timestamps log datetime msec
service timestamps debug datetime msec
service timestamps console datetime msec
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ntp server 10.0.1.1
service timestamps log datetime msec
service timestamps debug datetime msec
service timestamps console datetime msec
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
ntp server 10.0.1.1
service timestamps log datetime msec
service timestamps debug datetime msec
service timestamps console datetime msec
!
end
[/configs/router4.cfg]

[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ntp server 10.0.1.1
service timestamps log datetime msec
service timestamps debug datetime msec
service timestamps console datetime msec
ntp authenticate
ntp authentication-key 1 md5 ospfkey
ntp
!
end
[/configs/router1.cfg]",1.0,4,4,VERIFIED,,4,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0
 no ip proxy-arp
!
interface Ethernet0/1
 no ip proxy-arp
!
interface Ethernet0/2
 no ip proxy-arp
!
!
end
[/configs/router1.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/0
 no ip proxy-arp
!
interface Ethernet0/1
 no ip proxy-arp
!
interface Ethernet0/2
 no ip proxy-arp
!
!
end
[/configs/router3.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/1
 mtu 1400
!
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/0
 mtu 1400
!
!
end
[/configs/router3.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/2
 bandwidth 2000
!
!
end
[/configs/router1.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/0
 bandwidth 2000
!
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/1
 description Link_to_R4
!
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/2
 description Link_to_R3
!
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/2
 shutdown
!
!
end
[/configs/router2.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/1
 shutdown
!
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface loopback0
 ip address 11.11.11.11 255.255.255.255
 no shutdown
!
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface loopback0
 ip address 22.22.22.22 255.255.255.255
 no shutdown
!
!
end
[/configs/router2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
spanning-tree mode rapid-pvst
spanning-tree vlan 10 root primary
spanning-tree vlan 10 cost 0
interface fa0/1
 switchport mode access
 switchport access vlan 10
 spanning-tree port-type network
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
spanning-tree mode rapid-pvst
spanning-tree vlan 30 root primary
spanning-tree vlan 30 cost 0
interface fa0/1
 switchport mode access
 switchport access vlan 30
 spanning-tree port-type network
!
!
end
[/configs/switch2.cfg]",0.5,2,2,VERIFIED,,0,2,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
 switchport trunk native vlan 10
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface FastEthernet0/24
 switchport mode trunk
 switchport trunk allowed vlan 30,40
 switchport trunk native vlan 30
!
!
end
[/configs/switch2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
vlan 10
!
interface vlan 10
 ip address 10.0.1.2 255.255.255.0
 ip default-gateway 10.0.1.1
!
interface fastethernet0/1
 switchport mode access
 switchport access vlan 10
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
vlan 30
!
interface vlan 30
 ip address 10.0.2.2 255.255.255.0
 ip default-gateway 10.0.2.1
!
interface fastethernet0/1
 switchport mode access
 switchport access vlan 30
!
!
end
[/configs/switch2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/1
 switchport mode access
 switchport access vlan 10
 switchport port-security
 switchport port-security maximum 1
 switchport port-security violation shutdown
 switchport port-security mac-address 00:11:11:11:11:11
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface FastEthernet0/1
 switchport mode access
 switchport access vlan 30
 switchport port-security
 switchport port-security maximum 1
 switchport port-security violation shutdown
 switchport port-security mac-address 00:22:22:22:22:22
!
!
end
[/configs/switch2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ip dhcp pool DHCP_10_0_1
 network 10.0.1.0 0.0.0.255
 exclude 10.0.1.1 10.0.1.9
 default-router 10.0.1.1
!
ip dhcp server
ip dhcp excluded-address 10.0.1.1 10.0.1.9
!
end
[/configs/router1.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip dhcp pool DHCP_10_0_2
 network 10.0.2.0 0.0.0.255
 exclude 10.0.2.1 10.0.2.9
 default-router 10.0.2.1
!
ip dhcp server
ip dhcp excluded-address
!
end
[/configs/router3.cfg]",0.5,2,2,VERIFIED,,0,2,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/1
 switchport mode access
 switchport access vlan 10
 spanning-tree portfast
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface FastEthernet0/1
 switchport mode access
 switchport access vlan 30
 spanning-tree portfast
!
!
end
[/configs/switch2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
vlan database
 vlan 20
!
interface fa0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20,30,40
 switchport access vlan 10
!
interface fa0/1
 switchport mode access
 switchport access vlan 10
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
vlan database
 vlan 40
!
interface fa0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20,30,40
 switchport access vlan 30
!
interface fa0/1
 switchport mode access
 switchport access vlan 30
!
!
end
[/configs/switch2.cfg]",0.5,2,2,VERIFIED,,0,2,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/1
 ip address 10.0.12.1 255.255.255.0
 no shutdown
!
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/0
 ip address 10.0.12.2 255.255.255.0
 no shutdown
!
!
end
[/configs/router2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/1
 ip address 10.0.23.2 255.255.255.0
 no shutdown
!
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/0
 ip address 10.0.23.1 255.255.255.0
 no shutdown
!
!
end
[/configs/router3.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/1
 ip address 10.0.12.1 255.255.255.0
 no shutdown
!
interface Ethernet0/2
 ip address 10.0.14.1 255.255.255.0
 no shutdown
!
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/0
 ip address 10.0.12.2 255.255.255.0
 no shutdown
!
interface Ethernet0/2
 ip address 10.0.24.1 255.255.255.0
 no shutdown
!
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/1
 ip address 10.0.23.2 255.255.
!
!
end
[/configs/router3.cfg]",0.8333333333333334,3,3,VERIFIED,,2,1,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
hostname Router-R1
enable secret sec1
username Router-R1 secret sec1
interface Ethernet0/0
 ip address 10.0.1.1 255.255.255.0
 description Link to SW1
 ip access-group 100 in
 no shutdown
 interface Ethernet0/1
 ip address 10.0.12.1 255.255.255.0
 description Link to R2
 ip ospf authentication
 ip ospf authentication-key ospfkey
 no shutdown
 interface Ethernet0/2
 ip address 10.0.14.1 255.255.255.0
 description Link to R4
 no shutdown
 ip ospf 1 area 0.0.0.0
!
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ntp server 10.0.1.1
ntp timezone UTC
service ntp
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
ntp server 10.0.1.1
ntp timezone UTC
service ntp
!
end
[/configs/router2.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ntp server 10.0.1.1
ntp timezone UTC
service ntp
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
ntp server 10.0.1.1
ntp timezone UTC
service ntp
!
end
[/configs/router4.cfg]",0.5,4,4,VERIFIED,,0,4,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
ip arp 10.0.1.10 0050.7966.6800
!
end
[/configs/router1.cfg]

[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip arp 10.0.2.10 0050.7966.6801
!
end
[/configs/router3.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
no ip dhcp server
!
end
[/configs/router2.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
no ip dhcp server
!
end
[/configs/router4.cfg]",0.5,2,2,VERIFIED,,0,2,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
show running-config
show startup-config
enable
show interfaces
show ip int brief
show ip route
show ip ospf database
show ip ospf neighbor
show ip ospf interface
show vlan
show vlan brief
show int trunk
show int trunk port-channel
show int access
show int access-dropped
show log
show ip access-lists
show ip protocols
show ip route
show ip ospf database
show ip ospf neighbor
show ip ospf interface
show vlan
show vlan brief
show int trunk
show int trunk port-channel
show int access
show int access-dropped
show log
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
copy running
!
end
[/configs/router2.cfg]",0.75,2,2,VERIFIED,,1,1,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/1
 ip ospf authentication
 ip ospf authentication-key 1 md5 md5pass
!
!
end
[/configs/router1.cfg]

[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/0
 ip ospf authentication
 ip ospf authentication-key 1 md5 md5pass
!
!
end
[/configs/router2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/1
 storm-control broadcast level 15
!
!
end
[/configs/switch1.cfg]

[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
interface FastEthernet0/1
 storm-control broadcast level 15
!
!
end
[/configs/switch2.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Llama-3.1-8B-Instruct,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/0
 ip arp timeout 120
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Llama-3.1-8B-Instruct,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
router ospf 1
 router-id 10.0.12.2
 network 10.0.12.0 0.0.0.255 area 0
 network 10.0.23.0 0.0.0.255 area 0
 network 10.0.24.0 0.0.0.255 area 0
 passive-interface Ethernet0/1
 passive-interface Ethernet0/2
 ip ospf authentication
 ip ospf authentication-key ospfkey
 neighbor 10.0.12.1
!
!
end
[/configs/router2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Llama-3.1-8B-Instruct,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/0
 ip address 10.0.14.2 255.255.255.0
 no shutdown
 arp 10.0.14.1 0050.7966.6802
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Llama-3.1-8B-Instruct,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Llama-3.1-8B-Instruct,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Ethernet0/1
 ip address 10.0.34.2 255.255.255.0
 no shutdown
!
!
end
[/configs/router3.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/1
 ip address 10.0.34.1 255.255.255.0
 no shutdown
!
!
end
[/configs/router4.cfg]",1.0,2,2,VERIFIED,,2,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/2
 ip address 10.0.14.10 255.255.255.0
 no shutdown
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
interface Loopback1
 ip address 33.33.33.33 255.255.255.254
 no shutdown
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/2
 no shutdown
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/2
 shutdown
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Loopback0
 ip address 44.44.44.44 255.255.255.254
 no shutdown
!
show running-config
show ip interface brief
!
end
[/configs/router4.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip route 10.0.1.0 255.255.255.0 10.0.23.2
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
ip route 0.0.0.0 0.0.0.0 10.0.14.1
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
router ospf 2
 network 10.0.12.0 0.0.0.255 area 0
 network 10.0.23.0 0.0.0.255 area 0
 network 10.0.24.0 0.0.0.255 area 0
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
router ospf 1
 router-id 3.3.3.3
!
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
interface Ethernet0/2
 ip ospf cost 50
!
!
end
[/configs/router2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
no ip route 0.0.0.0 0.0.0.0 10.0.14.1
!
end
[/configs/router4.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
interface Ethernet0/2
 ospf authentication message-digest
 ospf authentication message-digest key netpass
!
!
end
[/configs/router1.cfg]

[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
interface Ethernet0/1
 ospf authentication message-digest
 ospf authentication message-digest key netpass
!
!
end
[/configs/router4.cfg]",0.5,2,2,VERIFIED,,0,2,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
access-list 100 extended deny tcp any interface any eq telnet 10.0.1.0 0.0.1.255
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
access-list 101 extended DENY_TELNET
interface Ethernet0/0
 ip address 10.0.1.1 255.255.255.0
 no shutdown
 ip access-group 101 in
!
!
end
[/configs/router1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
access-list 10 permit ip 10.0.2.0 0.0.0.255
!
end
[/configs/router3.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
ip access-list extended DENY_ICMP
 deny icmp any 10.0.14.0 0.0.0.255
 permit ip any any
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
ip domain-name lab.local
ip ssh version 2
ip ssh cipher aes
ip ssh authentication-retries 3
username labadmin privilege 15 secret labadmin
ip ssh time-out 60
ip ssh max-failed-attempts 4
!
end
[/configs/router3.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/router4.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R4
!
line vty 0 15
!
!
end
[/configs/router4.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
enable secret myStrongPassword12!
show running-config | section enable
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/router2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R2
!
enable secret myStrongPassword
!
end
[/configs/router2.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/router3.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R3
!
aaa new-model
!
end
[/configs/router3.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/router1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname R1
!
snmp-server enable
snmp-server host 192.168.1.100 version 2c auth md5 private
snmp-server view myview included .1 .2 .3 .4 .5 .6 .7 .8 .9 .10 .11 .12 .13 .14 .15 .16 .17 .18 .19 .20
snmp-server view myview auth md5 private
snmp-server view myview priv 12345
snmp-server view myview access-list 101
access-list 101 permit ip any any
snmp-server community private RO
snmp-server community private RW myview
!
end
[/configs/router1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
Zephyr-7B,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
vlan 20
 name VLAN_20
!
interface Fa0/24
 switchport mode trunk
 switchport trunk allowed vlan 10, 20, 30, 40
!
!
end
[/configs/switch2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/1
 spanning-tree portfast
 spanning-tree bpduguard
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/24
 switchport mode trunk
 switchport trunk native vlan 20
!
!
end
[/configs/switch1.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,"[configs/switch2.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW2
!
vlan 40
 name VLAN_40
!
interface Vlan40
 ip address 10.0.4.1 255.255.255.0
 no shutdown
!
!
end
[/configs/switch2.cfg]",1.0,1,1,VERIFIED,,1,0,0,0
Zephyr-7B,None,0.0,0,0,NO_VALID_CONFIG_BLOCKS,,0,0,0,0
Zephyr-7B,"[configs/switch1.cfg]
!RANCID-CONTENT-TYPE: cisco
!
hostname SW1
!
interface FastEthernet0/24
 switchmode trunk
 allow vlan 10
 allow vlan 20
!
vlan 20
 name SW1_VLAN20
!
show vlan brief
interface FastEthernet0/24
 switchport mode trunk
 switchport trunk allowed vlan 10,20
!
vlan 20
 name SW1_VLAN20
!
!
end
[/configs/switch1.cfg]",0.5,1,1,VERIFIED,,0,1,0,0
