model_name,prediction,verdict,pqs,files,passed,partially_parsed,failed,unknown,file_statuses,note
rag-mini,5,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,6,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,7,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,8,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,9,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,10,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,11,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,12,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,13,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,14,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,15,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,16,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,17,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,18,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,19,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,20,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,21,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,22,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,23,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,24,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,25,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,26,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,27,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,28,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,29,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,30,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,31,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,32,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,33,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,34,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,35,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,36,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,37,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,38,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,39,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,40,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,41,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,42,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,43,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,44,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,45,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,46,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,47,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,48,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,49,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,50,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,51,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,52,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,53,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,54,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,55,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,56,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,57,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,58,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,59,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,60,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,61,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,62,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,63,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,64,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,65,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,66,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,67,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,68,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,69,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,70,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,71,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,72,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,73,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,74,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,75,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,76,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,77,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,78,FAILED,0.0,1,0,0,1,0,configs/router1.cfg=FAILED,
rag-mini,79,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,80,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,81,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,82,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,83,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,84,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,85,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,86,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,87,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,88,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,89,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,90,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,91,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,92,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,93,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,94,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,95,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,96,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,97,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,98,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,99,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,100,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,101,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,102,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,103,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,104,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,105,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,106,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,107,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,108,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,109,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,110,FAILED,0.0,1,0,0,1,0,configs/router3.cfg=FAILED,
rag-mini,111,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,112,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,113,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,114,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,115,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,116,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,117,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,118,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,119,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,120,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,121,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,122,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router3.cfg=PARTIALLY_PARSED,
rag-mini,123,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,124,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,125,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,126,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router2.cfg=PARTIALLY_PARSED,
rag-mini,127,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,128,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,129,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,130,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,131,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,132,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,133,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,134,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,135,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,136,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,137,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,138,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,139,UNKNOWN,0.0,1,0,0,0,1,,parser_returned_none
rag-mini,140,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
rag-mini,141,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router1.cfg=PARTIALLY_PARSED,
rag-mini,142,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,143,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,144,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,145,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,146,PASSED,1.0,1,1,0,0,0,configs/router2.cfg=PASSED,
rag-mini,147,PASSED,1.0,1,1,0,0,0,configs/router3.cfg=PASSED,
rag-mini,148,PARTIALLY_PARSED,0.5,1,0,1,0,0,configs/router4.cfg=PARTIALLY_PARSED,
rag-mini,149,PASSED,1.0,1,1,0,0,0,configs/router1.cfg=PASSED,
rag-mini,150,PASSED,1.0,1,1,0,0,0,configs/router4.cfg=PASSED,
