model_name,predictions
Llama-3.1-8B-Instruct,"SW1# configure terminal
SW1(config)# spanning-tree portfast trunk
SW1(config)# interface fa0/1
SW1(config-if)# switchport mode access
SW1(config-if)# switchport access vlan 10
SW1(config-if)# spanning-tree portfast
SW1(config-if)# end

SW2# configure terminal
SW2(config)# spanning-tree portfast trunk
SW2(config)# interface fa0/1
SW2(config-if)# switchport mode access
SW2(config-if)# switchport access vlan 30
SW2(config-if)# spanning-tree portfast
SW2(config-if)# end"
Llama-3.1-8B-Instruct,"SW1# configure terminal
SW1(config)# vlan database
SW1(config-vlan)# vlan 20
SW1(config-vlan)# exit
SW1(config)# interface fa0/24
SW1(config-if)# switchport mode trunk
SW1(config-if)# switchport trunk allowed vlan 10,20
SW1(config-if)# end

SW2# configure terminal
SW2(config)# vlan database
SW2(config-vlan)# vlan 40
SW2(config-vlan)# exit
SW2(config)# interface fa0/24
SW2(config-if)# switchport mode trunk
SW2(config-if)# switchport trunk allowed vlan 30,40
SW2(config-if)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# duplex auto
R1(config-if)# speed auto
R1(config-if)# no shutdown
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# duplex auto
R2(config-if)# speed auto
R2(config-if)# no shutdown
R2(config-if)# end"
Llama-3.1-8B-Instruct,"R2# configure terminal
R2(config)# interface Ethernet0/1
R2(config-if)# ip address 10.0.23.1 255.255.255.0
R2(config-if)# duplex auto
R2(config-if)# speed auto
R2(config-if)# end

R3# configure terminal
R3(config)# interface Ethernet0/0
R3(config-if)# ip address 10.0.23.2 255.255.255.0
R3(config-if)# duplex auto
R3(config-if)# speed auto
R3(config-if)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip address 10.0.12.1 255.255.255.0
R1(config-if)# duplex auto
R1(config-if)# speed auto
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip address 10.0.12.2 255.255.255.0
R2(config-if)# duplex auto
R2(config-if)# speed auto
R2(config-if)# end

R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip address 10.0.24.1 255.255.255.0
R1(config-if)# duplex auto
R1(config-if)# speed auto
R1(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/1
R4(config-if)# ip address 10.0.24.2 255.255.255.0
R4(config-if)# duplex auto
R4(config-if)# speed auto
R4(config-if)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# hostname Router-R1
R1(config)# enable secret sec1
R1(config)# end

R2# configure terminal
R2(config)# hostname Router-R2
R2(config)# enable secret sec2
R2(config)# end

R3# configure terminal
R3(config)# hostname Router-R3
R3(config)# enable secret sec3
R3(config)# end

R4# configure terminal
R4(config)# hostname Router-R4
R4(config)# enable secret sec4
R4(config)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# ntp server 10.0.1.1
R1(config)# clock timezone UTC
R1(config)# end

R2# configure terminal
R2(config)# ntp server 10.0.1.1
R2(config)# clock timezone UTC
R2(config)# end

R3# configure terminal
R3(config)# ntp server 10.0.1.1
R3(config)# clock timezone UTC
R3(config)# end

R4# configure terminal
R4(config)# ntp server 10.0.1.1
R4(config)# clock timezone UTC
R4(config)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# ip arp 10.0.1.10 0050.7966.6800
R1(config)# end

R3# configure terminal
R3(config)# ip arp 10.0.2.10 0050.7966.6801
R3(config)# end"
Llama-3.1-8B-Instruct,"R2# configure terminal
R2(config)# no ip dhcp server
R2(config)# end

R4# configure terminal
R4(config)# no ip dhcp server
R4(config)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# copy running-config startup-config
R1(config)# end

R2# configure terminal
R2(config)# copy running-config startup-config
R2(config)# end

R3# configure terminal
R3(config)# copy running-config startup-config
R3(config)# end

R4# configure terminal
R4(config)# copy running-config startup-config
R4(config)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/1
R1(config-if)# ip ospf authentication-key md5 md5pass
R1(config-if)# ip ospf authentication-key-chain 1
R1(config-if)# ip ospf authentication-mode md5
R1(config-if)# end

R2# configure terminal
R2(config)# interface Ethernet0/0
R2(config-if)# ip ospf authentication-key md5 md5pass
R2(config-if)# ip ospf authentication-key-chain 1
R2(config-if)# ip ospf authentication-mode md5
R2(config-if)# end"
Llama-3.1-8B-Instruct,"SW1# configure terminal
SW1(config)# interface fa0/1
SW1(config-if)# storm-control broadcast 15
SW1(config-if)# end

SW2# configure terminal
SW2(config)# interface fa0/1
SW2(config-if)# storm-control broadcast 15
SW2(config-if)# end"
Llama-3.1-8B-Instruct,"R1# configure terminal
R1(config)# interface Ethernet0/0
R1(config-if)# ip arp timeout 120
R1(config-if)# end"
Llama-3.1-8B-Instruct,"R2# configure terminal
R2(config)# router ospf 1
R2(config-router)# passive-interface default
R2(config-router)# passive-interface Ethernet0/0
R2(config-router)# network 10.0.12.0 0.0.0.0 area 0
R2(config-router)# network 10.0.23.0 0.0.0.0 area 0
R2(config-router)# network 10.0.24.0 0.0.0.0 area 0
R2(config-router)# end"
Llama-3.1-8B-Instruct,"R4# configure terminal
R4(config)# ip arp 10.0.14.1 0050.7966.6802
R4(config)# end"
Llama-3.1-8B-Instruct,"R3# configure terminal
R3(config)# logging buffer 16384
R3(config)# end"
Llama-3.1-8B-Instruct,"R3# configure terminal
R3(config)# interface Ethernet0/2
R3(config-if)# ip address 10.0.34.3 255.255.255.0
R3(config-if)# duplex auto
R3(config-if)# speed auto
R3(config-if)# no shutdown
R3(config-if)# end

R4# configure terminal
R4(config)# interface Ethernet0/2
R4(config-if)# ip address 10.0.34.4 255.255.255.0
R4(config-if)# duplex auto
R4(config-if)# speed auto
R4(config-if)# no shutdown
R4(config-if)# end"
